time,latitude,longitude,mag,id,updated,place,type,geom,state
2014-11-26 19:29:19-05,35.8173,-97.4303,3,usb000t0by,2014-12-31 12:02:09.71-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD10000001DE02098A5B58C0AA8251499DE84140,Oklahoma
2014-11-26 16:54:04.4-05,36.1146,-97.3101,3.1,usb000t0ay,2014-12-15 01:32:51.493-05,"19km S of Perry, Oklahoma",earthquake,0101000020AD100000569FABADD85358C0910F7A36AB0E4240,Oklahoma
2014-11-26 16:26:40-05,62.5175,-152.1026,3,ak11450075,2014-12-15 20:23:34.784-05,"105km WNW of Talkeetna, Alaska",earthquake,0101000020AD1000003A92CB7F480363C00AD7A3703D424F40,Alaska
2014-11-26 14:56:40.6-05,35.8153,-97.419,3.3,usb000t09c,2015-01-13 16:40:07.897-05,"7km S of Guthrie, Oklahoma",earthquake,0101000020AD100000894160E5D05A58C0E3361AC05BE84140,Oklahoma
2014-11-26 14:15:40.5-05,50.5408,-139.6884,4.7,usb000t08u,2015-01-08 15:49:53.065-05,West of Vancouver Island,earthquake,0101000020AD10000020D26F5F077661C0A1D634EF38454940,
2014-11-26 10:05:18-05,56.5367,-156.2121,4.3,ak11449964,2015-01-02 07:39:37.396-05,"87km NNW of Chirikof Island, Alaska",earthquake,0101000020AD100000696FF085C98663C0B1E1E995B2444C40,
2014-11-26 09:14:25.8-05,36.8171,-97.7105,3,usb000t06w,2015-01-02 06:24:33.677-05,"2km ENE of Medford, Oklahoma",earthquake,0101000020AD100000B6F3FDD4786D58C0E3C798BB96684240,Oklahoma
2014-11-26 08:03:41.78-05,11.7998,-87.3447,4.4,usb000t06g,2015-01-09 07:06:17.923-05,"77km SSW of Corinto, Nicaragua",earthquake,0101000020AD10000099BB96900FD655C07DAEB6627F992740,
2014-11-26 05:52:52-05,62.1556,-152.0734,3.1,ak11449912,2015-01-12 01:47:49.933-05,"103km W of Talkeetna, Alaska",earthquake,0101000020AD100000D8F0F44A590263C0F9A067B3EA134F40,Alaska
2014-11-26 05:06:37-05,65.6479,-136.5812,3.5,ak11449902,2014-12-01 17:11:38.761-05,"213km SSW of Fort McPherson, Canada",earthquake,0101000020AD100000ED0DBE30991261C005C58F3177695040,
2014-11-26 03:47:43-05,53.712,-161.0071,4,usb000t055,2014-12-16 22:47:07.476-05,"152km SW of Chernabura Island, Alaska",earthquake,0101000020AD100000A779C7293A2064C04160E5D022DB4A40,
2014-11-25 23:32:55.2-05,36.8106,-97.8672,3.5,usb000t039,2015-01-29 22:44:11.791-05,"11km W of Medford, Oklahoma",earthquake,0101000020AD100000D6C56D34807758C09D11A5BDC1674240,Oklahoma
2014-11-25 22:04:21.8-05,35.8184,-97.4304,3.4,usb000t021,2015-01-06 19:44:24.848-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000B30C71AC8B5B58C0F085C954C1E84140,Oklahoma
2014-11-25 14:43:40-05,36.8201,-97.7191,3.6,usb000szvm,2015-01-04 16:30:08.856-05,"1km NE of Medford, Oklahoma",earthquake,0101000020AD1000006EA301BC056E58C08CB96B09F9684240,Oklahoma
2014-11-25 09:19:18.24-05,34.956,-111.7683,3.5,usb000szts,2015-01-09 02:56:51.472-05,"9km N of Sedona, Arizona",earthquake,0101000020AD1000001361C3D32BF15BC0ED7C3F355E7A4140,Arizona
2014-11-25 08:34:49.4-05,18.1103,-67.9294,3.2,pr14329001,2014-12-23 02:22:27.228-05,"72km SE of Punta Cana, Dominican Republic",earthquake,0101000020AD100000C139234A7BFB50C0B1BFEC9E3C1C3240,
2014-11-25 04:32:44.606-05,41.8988,-119.6266,3.45,nn00469410,2014-12-16 01:24:13.825-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD1000001CEBE2361AE85DC089D2DEE00BF34440,Nevada
2014-11-25 03:34:31.33-05,58.9508,-134.7676,3.2,usc000t3la,2015-02-15 17:24:49.035-05,"49km SE of Haines, Alaska",earthquake,0101000020AD1000001B0DE02D90D860C0B6847CD0B3794D40,Alaska
2014-11-25 02:30:23-05,18.8871,-64.9814,3,pr14329000,2014-12-16 00:27:26.768-05,"60km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD100000D712F241CF3E50C0174850FC18E33240,
2014-11-25 01:43:39.3-05,36.8567,-97.8444,3,usb000szrj,2015-01-08 23:58:28.667-05,"11km WNW of Medford, Oklahoma",earthquake,0101000020AD100000832F4CA60A7658C0D93D7958A86D4240,Oklahoma
2014-11-25 00:16:51.7-05,35.8167,-97.4363,3,usb000szqn,2015-02-13 23:16:55.994-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000ABCFD556EC5B58C0545227A089E84140,Oklahoma
2014-11-24 22:37:03.7-05,19.4375,-64.523,3.4,pr14328020,2014-12-11 23:01:36.911-05,"113km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000B6F3FDD4782150C00000000000703340,
2014-11-24 22:25:52.2-05,18.8575,-63.9987,3.3,pr14328021,2014-12-11 22:55:20.852-05,"81km NE of Road Town, British Virgin Islands",earthquake,0101000020AD100000F241CF66D5FF4FC0EC51B81E85DB3240,
2014-11-24 19:17:03.9-05,18.6937,-68.8059,3.7,pr14328019,2014-12-29 22:06:25.52-05,"13km NW of Salvaleon de Higuey, Dominican Republic",earthquake,0101000020AD1000002BF697DD933351C0363CBD5296B13240,
2014-11-24 19:05:57.5-05,36.8728,-98.3353,3.7,usb000szm7,2015-01-13 12:19:21.283-05,"13km N of Cherokee, Oklahoma",earthquake,0101000020AD1000005396218E759558C072F90FE9B76F4240,Oklahoma
2014-11-24 18:27:05.8-05,19.2576,-64.3431,3.7,pr14328018,2015-01-13 12:24:50.928-05,"97km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD1000007DD0B359F51550C01973D712F2413340,
2014-11-24 14:18:12-05,58.0899,-155.0073,3,ak11448579,2014-12-30 15:58:32.062-05,"86km NW of Larsen Bay, Alaska",earthquake,0101000020AD10000058A835CD3B6063C088F4DBD7810B4D40,Alaska
2014-11-24 14:08:10.3-05,36.3264,-97.5278,3,usb000szjv,2015-01-04 16:21:19.174-05,"21km W of Perry, Oklahoma",earthquake,0101000020AD1000000BB5A679C76158C00BB5A679C7294240,Oklahoma
2014-11-24 12:39:22.8-05,14.923,-97.498,4.4,usb000szjb,2015-01-07 01:50:20.46-05,"112km SSW of Puerto Escondido, Mexico",earthquake,0101000020AD1000001C5A643BDF5F58C07F6ABC7493D82D40,
2014-11-24 08:48:53.4-05,19.5418,-156.3588,3.1,usb000szhr,2015-01-06 10:32:11.897-05,"39km WSW of Kailua-Kona, Hawaii",earthquake,0101000020AD100000C139234A7B8B63C009F9A067B38A3340,
2014-11-24 08:28:31-05,35.816,-97.433,3.5,usb000szhn,2015-02-17 02:12:10.776-05,"7km S of Guthrie, Oklahoma",earthquake,0101000020AD100000C0CAA145B65B58C09CC420B072E84140,Oklahoma
2014-11-24 07:17:17.4-05,36.118,-97.2475,3,usb000szh4,2015-01-07 08:56:42.366-05,"17km W of Stillwater, Oklahoma",earthquake,0101000020AD100000A4703D0AD74F58C0C976BE9F1A0F4240,Oklahoma
2014-11-24 06:55:53.7-05,36.327,-97.5289,3.4,usb000szgt,2015-01-05 09:09:34.913-05,"22km W of Perry, Oklahoma",earthquake,0101000020AD100000AEB6627FD96158C060E5D022DB294240,Oklahoma
2014-11-24 06:36:08.6-05,36.3276,-97.531,3.8,usb000szgm,2015-02-17 02:10:10.532-05,"22km W of Perry, Oklahoma",earthquake,0101000020AD100000448B6CE7FB6158C0B515FBCBEE294240,Oklahoma
2014-11-24 06:33:39-05,53.5205,-165.1565,3.5,usc000t3kv,2015-01-06 09:51:52.976-05,"79km SSE of Akutan, Alaska",earthquake,0101000020AD1000005EBA490C02A564C0B4C876BE9FC24A40,
2014-11-24 05:16:35.8-05,19.17,-64.3273,3,pr14328015,2015-01-05 10:06:16.487-05,"88km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000C5FEB27BF21450C0EC51B81E852B3340,
2014-11-24 04:23:35.6-05,19.5109,-64.5264,3.4,pr14328002,2014-12-29 21:46:27.291-05,"121km N of Road Town, British Virgin Islands",earthquake,0101000020AD1000005227A089B02150C0C286A757CA823340,
2014-11-24 04:22:33.9-05,19.0615,-64.0392,3,pr14328004,2014-12-11 19:06:06.269-05,"93km NE of Road Town, British Virgin Islands",earthquake,0101000020AD1000003480B740820250C039B4C876BE0F3340,
2014-11-24 04:17:36.7-05,19.2103,-64.3618,3.1,pr14328012,2014-12-11 19:02:15.49-05,"91km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000057EC2FBB271750C04B598638D6353340,
2014-11-24 04:14:11.3-05,19.2105,-64.3715,3.2,pr14328014,2014-12-11 18:22:18.506-05,"91km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000B29DEFA7C61750C0D9CEF753E3353340,
2014-11-24 03:52:33.2-05,19.4762,-64.397,3.2,pr14328009,2014-12-11 18:08:22.644-05,"119km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000C420B072681950C0EE5A423EE8793340,
2014-11-24 03:47:58.9-05,19.377,-64.4004,3.6,pr14328001,2014-12-11 17:51:30.126-05,"108km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000061545227A01950C08D976E1283603340,
2014-11-24 03:32:32.7-05,19.031,-64.3543,3.2,pr14328007,2014-12-11 17:47:14.068-05,"73km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000423EE8D9AC1650C00E2DB29DEF073340,
2014-11-24 03:30:10.3-05,18.9993,-64.2908,3.2,pr14328006,2014-12-11 17:44:33.208-05,"73km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000516B9A779C1250C08FE4F21FD2FF3240,
2014-11-24 03:28:21.1-05,19.5009,-64.5824,3.2,pr14328005,2014-12-11 17:41:36.887-05,"120km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000304CA60A462550C000917EFB3A803340,
2014-11-24 03:23:33.8-05,19.1394,-64.3865,3.5,pr14328013,2014-12-11 01:48:53-05,"83km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000DBF97E6ABC1850C0F90FE9B7AF233340,
2014-11-24 03:16:13.6-05,19.097,-64.287,3.4,pr14328008,2014-12-11 01:12:52.897-05,"82km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000ED7C3F355E1250C046B6F3FDD4183340,
2014-11-24 03:08:02.3-05,19.447,-64.362,3.4,pr14328000,2014-12-11 00:58:19.814-05,"117km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000BA490C022B1750C0DF4F8D976E723340,
2014-11-24 00:01:44.68-05,13.8227,-91.9912,4.6,usb000szex,2015-01-08 18:42:27.534-05,"53km S of Champerico, Guatemala",earthquake,0101000020AD100000E5F21FD26FFF56C0A1D634EF38A52B40,
2014-11-23 21:59:40.896-05,41.8735,-119.6275,3.1,nn00469176,2014-12-15 22:21:12.811-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD1000005C8FC2F528E85DC02B8716D9CEEF4440,Nevada
2014-11-23 21:22:29-05,60.4834,-151.1591,3.2,ak11448307,2014-12-15 22:06:20.298-05,"5km W of Soldotna, Alaska",earthquake,0101000020AD1000006519E25817E562C076711B0DE03D4E40,Alaska
2014-11-23 21:04:17.4-05,13.5509,-90.0829,4.3,usb000szdq,2014-12-15 21:44:25.822-05,"28km W of Acajutla, El Salvador",earthquake,0101000020AD100000A835CD3B4E8556C099BB96900F1A2B40,
2014-11-23 17:35:39.8-05,19.4265,-155.26,3.3,hv60805876,2015-01-29 12:47:54.431-05,"2km WSW of Volcano, Hawaii",earthquake,0101000020AD100000B81E85EB516863C077BE9F1A2F6D3340,Hawaii
2014-11-23 17:32:43-05,60.449,-151.0377,4.1,ak11448282,2015-01-30 12:17:48.108-05,"4km SSE of Soldotna, Alaska",earthquake,0101000020AD100000E561A1D634E162C0B6F3FDD478394E40,Alaska
2014-11-23 12:50:48.03-05,43.8645,-128.4685,4.9,usb000szac,2014-12-22 06:34:43.678-05,Off the coast of Oregon,earthquake,0101000020AD100000A245B6F3FD0E60C02DB29DEFA7EE4540,
2014-11-23 12:32:10.67-05,43.7536,-128.4602,3.3,usc000t42a,2014-12-28 03:05:46.198-05,Off the coast of Oregon,earthquake,0101000020AD100000D0B359F5B90E60C0FF21FDF675E04540,
2014-11-23 11:01:25.12-05,43.8195,-128.5466,5.2,usb000sz9m,2015-02-13 01:29:19.311-05,Off the coast of Oregon,earthquake,0101000020AD100000CC7F48BF7D1160C037894160E5E84540,
2014-11-23 10:51:38.79-05,43.9011,-128.3407,3.4,usc000t42g,2014-12-28 02:27:13.354-05,Off the coast of Oregon,earthquake,0101000020AD100000E9B7AF03E70A60C07A36AB3E57F34540,
2014-11-23 04:50:23.2-05,35.4947,-97.2623,3,usb000sz7i,2015-01-02 01:00:04.516-05,"0km ESE of Choctaw, Oklahoma",earthquake,0101000020AD100000696FF085C95058C065AA605452BF4140,Oklahoma
2014-11-23 04:25:58.4-05,36.8291,-97.8669,3.4,usb000sz7q,2015-01-02 00:59:16.782-05,"12km WNW of Medford, Oklahoma",earthquake,0101000020AD100000C139234A7B7758C08A8EE4F21F6A4240,Oklahoma
2014-11-23 03:35:45.5-05,43.8513,-128.2968,4.2,usb000sz6t,2015-01-02 19:33:58.412-05,Off the coast of Oregon,earthquake,0101000020AD1000007DAEB6627F0960C0DB8AFD65F7EC4540,
2014-11-23 03:25:20.71-05,43.906,-128.1006,3.7,usc000t42j,2015-01-02 00:57:53.284-05,Off the coast of Oregon,earthquake,0101000020AD10000048BF7D1D380360C08816D9CEF7F34540,
2014-11-23 03:15:47.77-05,32.8346,-96.8932,3.3,usb000sz6q,2015-02-13 18:39:17.222-05,"5km ENE of Irving, Texas",earthquake,0101000020AD100000613255302A3958C0ED9E3C2CD46A4040,Texas
2014-11-22 21:04:59.9-05,18.6763,-68.4657,3.4,pr14326004,2014-12-26 00:47:01.296-05,"16km SW of Salvaleon de Higuey, Dominican Republic",earthquake,0101000020AD100000D26F5F07CE1D51C0E9482EFF21AD3240,
2014-11-22 20:26:29.39-05,31.8078333,-115.716,3.41,ci37063519,2014-12-26 23:59:42.456-05,"98km SSW of Calexico, California",earthquake,0101000020AD100000E8FBA9F1D2ED5CC0A81EC429CECE3F40,
2014-11-22 19:33:00-05,62.9883,-149.8794,3.2,ak11447880,2014-12-26 23:35:00.639-05,"64km SW of Cantwell, Alaska",earthquake,0101000020AD1000004703780B24BC62C08351499D807E4F40,Alaska
2014-11-22 18:31:34.8-05,36.5947,-97.6484,3.1,usb000sz35,2015-01-02 13:09:22.552-05,"24km SSE of Medford, Oklahoma",earthquake,0101000020AD1000007DAEB6627F6958C032772D211F4C4240,Oklahoma
2014-11-22 17:58:05.4-05,19.8225,-156.2077,3.3,hv60805476,2015-01-30 23:39:14.021-05,"25km WNW of Kalaoa, Hawaii",earthquake,0101000020AD100000226C787AA58663C0C3F5285C8FD23340,
2014-11-22 14:54:45.6-05,36.6375,-97.7712,3,usb000sz08,2014-12-29 10:39:13.565-05,"19km S of Medford, Oklahoma",earthquake,0101000020AD10000036AB3E575B7158C09A99999999514240,Oklahoma
2014-11-22 14:36:06.3-05,36.64,-97.7734,3.5,usb000syzy,2015-01-09 16:34:00.189-05,"18km S of Medford, Oklahoma",earthquake,0101000020AD1000007DAEB6627F7158C052B81E85EB514240,Oklahoma
2014-11-22 14:11:17.2-05,18.9316,-65.2454,3.2,pr14326001,2014-12-29 10:26:40.796-05,"69km N of Culebra, Puerto Rico",earthquake,0101000020AD1000000F9C33A2B44F50C01FF46C567DEE3240,
2014-11-22 11:31:28-05,63.4463,-149.2091,3.3,ak11447396,2015-01-01 08:08:19.585-05,"14km WNW of Cantwell, Alaska",earthquake,0101000020AD100000FFB27BF2B0A662C0371AC05B20B94F40,Alaska
2014-11-22 09:39:29-05,36.7562,-97.5783,3.7,usb000syy7,2015-01-10 03:09:19.152-05,"14km ESE of Medford, Oklahoma",earthquake,0101000020AD100000B7D100DE026558C01B9E5E29CB604240,Oklahoma
2014-11-22 08:52:24.8-05,16.031,-98.676,4.1,usb000t1mr,2014-12-14 07:59:22.4-05,"54km S of Tecoanapa, Mexico",earthquake,0101000020AD1000002506819543AB58C00E2DB29DEF073040,
2014-11-22 08:37:00-05,52.7896,-161.3405,3.2,usb000t0el,2014-12-13 08:39:35.575-05,"251km SSW of Chernabura Island, Alaska",earthquake,0101000020AD10000037894160E52A64C0F775E09C11654A40,
2014-11-22 06:41:11.583-05,41.8538,-119.5936,3.8,nn00469018,2015-01-12 19:21:50.475-05,"72km ESE of Lakeview, Oregon",earthquake,0101000020AD100000F5B9DA8AFDE55DC093A9825149ED4440,Nevada
2014-11-22 04:39:48.83-05,14.1903,-91.8247,4.3,usb000sywe,2015-02-13 18:36:02.282-05,"15km SE of Champerico, Guatemala",earthquake,0101000020AD100000B84082E2C7F456C08CDB68006F612C40,
2014-11-22 02:40:22.526-05,41.8718,-119.6127,3.55,nn00468980,2014-12-31 19:48:26.933-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD10000097900F7A36E75DC08F53742497EF4440,Nevada
2014-11-22 02:39:42-05,36.1182,-97.4354,3.1,usb000syzh,2014-12-31 19:39:58.602-05,"23km SW of Perry, Oklahoma",earthquake,0101000020AD1000006B2BF697DD5B58C09031772D210F4240,Oklahoma
2014-11-22 01:05:38.977-05,41.8662,-119.6074,3.05,nn00468956,2014-12-27 19:25:17.971-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD100000C9E53FA4DFE65DC0C9E53FA4DFEE4440,Nevada
2014-11-22 00:08:25-05,18.279,-100.84,4.1,usb000t1wh,2014-12-09 01:38:35.019-05,"20km WSW of Ciudad Altamirano, Mexico",earthquake,0101000020AD100000F6285C8FC23559C08195438B6C473240,
2014-11-21 22:15:51.59-05,12.8894,-88.3055,4.3,usc000t3xv,2014-12-29 01:18:34.864-05,"40km SSW of Chirilagua, El Salvador",earthquake,0101000020AD100000643BDF4F8D1356C0F31FD26F5FC72940,
2014-11-21 17:20:28.22-05,41.8729,-119.611,4.03,nn00468854,2014-12-31 14:50:42.504-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD100000C976BE9F1AE75DC0D656EC2FBBEF4440,Nevada
2014-11-21 15:49:41.55-05,39.9711667,-120.7353333,3.16,nc72350901,2015-02-13 10:57:47.543-05,"14km ENE of East Quincy, California",earthquake,0101000020AD10000039CA66B30F2F5EC06DBBBF304FFC4340,California
2014-11-21 14:56:17.2-05,36.8791,-98.2434,3,usb000syjw,2014-12-28 12:41:25.135-05,"17km NE of Cherokee, Oklahoma",earthquake,0101000020AD1000002BF697DD938F58C0F1F44A5986704240,Oklahoma
2014-11-21 13:43:32.22-05,13.3694,-91.1992,4.6,usb000syjh,2014-12-28 12:04:52.127-05,"73km SSW of Puerto San Jose, Guatemala",earthquake,0101000020AD1000003F575BB1BFCC56C0E9482EFF21BD2A40,
2014-11-21 13:03:42.4-05,36.8464,-97.8961,3.3,usb000syj0,2014-12-26 15:05:10.389-05,"15km WNW of Medford, Oklahoma",earthquake,0101000020AD100000857CD0B3597958C0CEAACFD5566C4240,Oklahoma
2014-11-21 10:12:29.252-05,41.8855,-119.6082,3,nn00468795,2015-02-17 02:06:25.109-05,"69km ESE of Lakeview, Oregon",earthquake,0101000020AD100000575BB1BFECE65DC0D34D621058F14440,Nevada
2014-11-21 06:28:12.9-05,19.2042,-65.1819,3.1,pr14325004,2014-12-13 05:39:36.65-05,"99km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD1000001DC9E53FA44B50C0DCD7817346343340,
2014-11-21 06:22:19.6-05,19.232,-65.1595,3.4,pr14325001,2014-12-13 05:37:32.069-05,"101km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD10000091ED7C3F354A50C008AC1C5A643B3340,
2014-11-21 03:29:48.5-05,19.1919,-65.1642,3.1,pr14325002,2014-12-30 23:00:26.407-05,"97km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD1000003480B740824A50C0371AC05B20313340,
2014-11-21 02:05:06.3-05,19.2782,-65.1491,3.3,pr14325000,2014-12-30 20:28:05.146-05,"106km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD1000005AF5B9DA8A4950C048BF7D1D38473340,
2014-11-21 00:04:02.74-05,53.594,-164.413,3.3,usb000szz5,2014-12-09 00:41:32.319-05,"107km ESE of Akutan, Alaska",earthquake,0101000020AD100000EFA7C64B378D64C078E9263108CC4A40,
2014-11-20 22:31:03.391-05,41.8722,-119.6057,3.2,nn00468748,2015-02-13 23:09:56.297-05,"70km ESE of Lakeview, Oregon",earthquake,0101000020AD100000FBCBEEC9C3E65DC01DC9E53FA4EF4440,Nevada
2014-11-20 16:03:38-05,59.644,-152.6119,3,ak11446359,2014-12-31 13:11:27.35-05,"46km WSW of Anchor Point, Alaska",earthquake,0101000020AD100000840D4FAF941363C0DF4F8D976ED24D40,
2014-11-20 10:25:31.52-05,32.9411,-88.0317,3.8,usb000sy7g,2015-01-13 02:14:48.687-05,"17km NW of Eutaw, Alabama",earthquake,0101000020AD10000020D26F5F070256C0FF21FDF675784040,Alabama
2014-11-20 07:29:21-05,60.1639,-152.9863,3.3,ak11446330,2015-01-05 10:22:02.861-05,"38km SSW of Redoubt Volcano, Alaska",earthquake,0101000020AD1000006F8104C58F1F63C03EE8D9ACFA144E40,Alaska
2014-11-20 06:26:49.3-05,36.8058333,-121.536,4.23,nc72350156,2015-02-17 20:49:36.04-05,"4km S of San Juan Bautista, California",earthquake,0101000020AD100000FCA9F1D24D625EC08DC3AA8B25674240,California
2014-11-20 06:21:27.65-05,36.8076667,-121.5303333,3.64,nc72350151,2015-01-28 17:39:48.234-05,"4km S of San Juan Bautista, California",earthquake,0101000020AD100000B3DE14FBF0615EC0BC48579F61674240,California
2014-11-20 05:50:57.2-05,18.2325,-68.071,3.1,pr14324002,2014-12-31 07:43:25.345-05,"52km SE of Punta Cana, Dominican Republic",earthquake,0101000020AD100000068195438B0451C0EC51B81E853B3240,
2014-11-20 03:46:54-05,52.2803,-168.2357,4.2,usb000sy5e,2014-12-15 21:04:11.082-05,"84km SSE of Nikolski, Alaska",earthquake,0101000020AD1000005AF5B9DA8A0765C0CE88D2DEE0234A40,
2014-11-20 03:14:27.6-05,17.8187,-68.5672,3.1,pr14324001,2014-12-15 20:53:27.232-05,"62km S of Boca de Yuma, Dominican Republic",earthquake,0101000020AD100000A3923A014D2451C0363CBD5296D13140,
2014-11-20 01:08:39-05,56.0102,-161.5659,4.4,usb000sy55,2014-12-14 23:50:56.581-05,"100km NW of Sand Point, Alaska",earthquake,0101000020AD100000CE1951DA1B3264C0A835CD3B4E014C40,
2014-11-19 20:46:02.8-05,19.2033,-67.7796,3.3,pr14323002,2014-12-23 16:06:33.43-05,"95km NE of Punta Cana, Dominican Republic",earthquake,0101000020AD1000008BFD65F7E4F150C0DC4603780B343340,
2014-11-19 18:52:53-05,52.9576,-167.4611,4.3,usb000t04d,2015-01-13 12:32:52.593-05,"94km E of Nikolski, Alaska",earthquake,0101000020AD100000F085C954C1EE64C0265305A3927A4A40,
2014-11-19 16:57:17-05,60.1945,-152.6869,3.2,ak11445788,2014-12-10 23:45:04.723-05,"32km S of Redoubt Volcano, Alaska",earthquake,0101000020AD100000EB73B515FB1563C037894160E5184E40,
2014-11-19 14:17:29.5-05,36.9952,-97.9171,3.2,usc000syvv,2015-01-04 16:08:36.372-05,"20km SSE of Anthony, Kansas",earthquake,0101000020AD10000058CA32C4B17A58C0567DAEB6627F4240,Oklahoma
2014-11-19 13:48:31-05,60.4879,-151.1681,3.2,ak11445669,2014-12-29 10:12:05.609-05,"6km W of Soldotna, Alaska",earthquake,0101000020AD100000A54E401361E562C0F5DBD781733E4E40,Alaska
2014-11-19 13:28:52.7-05,36.1967,-96.7209,3,usc000syvu,2014-11-19 16:59:47-05,"9km NNW of Yale, Oklahoma",earthquake,0101000020AD100000EEEBC039232E58C0C58F31772D194240,Oklahoma
2014-11-19 12:19:02.1-05,36.8446,-97.8991,3.1,usc000syvm,2014-12-31 06:40:35.489-05,"15km WNW of Medford, Oklahoma",earthquake,0101000020AD1000005AF5B9DA8A7958C0CE1951DA1B6C4240,Oklahoma
2014-11-19 11:50:25.1-05,14.766,-93.3787,4.5,usc000syur,2014-12-31 05:35:18.498-05,"90km SW of Mapastepec, Mexico",earthquake,0101000020AD100000B1BFEC9E3C5857C0D478E92631882D40,
2014-11-19 11:39:49.82-05,14.7935,-93.3193,5,usc000syun,2015-02-17 20:40:00.04-05,"83km SSW of Mapastepec, Mexico",earthquake,0101000020AD100000386744696F5457C083C0CAA145962D40,
2014-11-19 08:44:44-05,61.7838,-149.1389,3.8,ak11445457,2015-01-30 10:13:34.718-05,"6km NE of Fishhook, Alaska",earthquake,0101000020AD10000043AD69DE71A462C06A4DF38E53E44E40,Alaska
2014-11-19 04:06:50.9-05,36.5897,-98.2562,3.1,usc000syrn,2014-12-14 20:17:28.102-05,"4km NNE of Helena, Oklahoma",earthquake,0101000020AD1000000E4FAF94659058C0C139234A7B4B4240,Oklahoma
2014-11-19 03:34:24.7-05,35.9281,-97.4407,3.3,usc000syr7,2015-02-15 17:21:00.927-05,"5km NNW of Guthrie, Oklahoma",earthquake,0101000020AD10000039D6C56D345C58C074B515FBCBF64140,Oklahoma
2014-11-19 02:17:44.94-05,12.4519,-87.9912,4.2,usb000t2fx,2015-01-13 17:48:55.575-05,"67km WSW of Jiquilillo, Nicaragua",earthquake,0101000020AD100000E5F21FD26FFF55C0F31FD26F5FE72840,
2014-11-19 02:05:39.75-05,12.4708,-88.0688,4.5,usc000syqa,2014-12-10 19:57:00.21-05,"73km WSW of Jiquilillo, Nicaragua",earthquake,0101000020AD100000BF7D1D38670456C0E2E995B20CF12840,
2014-11-19 01:30:48-05,55.8846,-157.7403,3.5,ak11445334,2014-12-09 23:23:35.61-05,"75km ESE of Chignik Lake, Alaska",earthquake,0101000020AD1000005227A089B0B763C05305A3923AF14B40,
