time,latitude,longitude,mag,id,updated,place,type,geom,state
2005-02-08 09:41:50.36-05,34.689,-111.012,3.6,usp000dfq7,2014-11-06 20:24:57.3-05,Arizona,earthquake,0101000020AD10000054E3A59BC4C05BC0D578E92631584140,Arizona
2005-01-30 11:37:50.7-05,34.766,-111.079,4,usp000df7r,2014-11-06 20:24:49.806-05,Arizona,earthquake,0101000020AD100000931804560EC55BC0355EBA490C624140,Arizona
2005-01-28 22:37:07.67-05,34.709,-110.998,3.8,usp000df0q,2014-11-06 20:24:48.683-05,Arizona,earthquake,0101000020AD1000001C5A643BDFBF5BC0986E1283C05A4140,Arizona
2003-11-07 06:52:55-05,36.96,-111.77,3.1,usp000cc92,2014-11-06 20:20:25.522-05,Arizona,earthquake,0101000020AD100000E17A14AE47F15BC07B14AE47E17A4240,Arizona
2003-08-10 00:33:23.52-04,35.066,-113.37,3,usp000c4hd,2014-11-06 20:19:29.684-05,Arizona,earthquake,0101000020AD10000048E17A14AE575CC09CC420B072884140,Arizona
2003-07-08 02:55:46-04,36.96,-111.79,3.2,usp000c1yk,2014-11-06 20:19:09.559-05,Arizona,earthquake,0101000020AD100000C3F5285C8FF25BC07B14AE47E17A4240,Arizona
2003-07-08 02:20:33-04,36.95,-111.79,3.3,usp000c1yg,2014-11-06 20:19:09.554-05,Arizona,earthquake,0101000020AD100000C3F5285C8FF25BC09A99999999794240,Arizona
2002-11-13 14:42:58-05,36.96,-113.52,3.1,usp000bhm5,2014-11-06 20:17:07.614-05,Arizona,earthquake,0101000020AD100000E17A14AE47615CC07B14AE47E17A4240,Arizona
2002-07-07 05:37:38.98-04,36.486,-113.55,3.5,usp000b7nh,2014-11-06 20:16:01.587-05,Arizona,earthquake,0101000020AD1000003333333333635CC091ED7C3F353E4240,Arizona
2001-05-20 10:35:58-04,36.96,-113.38,3.4,usp000af7w,2014-11-06 20:12:49.277-05,Arizona,earthquake,0101000020AD100000B81E85EB51585CC07B14AE47E17A4240,Arizona
2000-08-08 03:18:09.32-04,32.448,-113.474,3.5,usp0009y3j,2014-11-06 20:10:50.276-05,Arizona,earthquake,0101000020AD10000074931804565E5CC0D34D621058394040,Arizona
2000-03-28 04:45:20.49-05,36.512,-113.51,3,usp0009qaq,2014-11-06 20:09:45.43-05,Arizona,earthquake,0101000020AD100000713D0AD7A3605CC0A8C64B3789414240,Arizona
1999-02-10 05:09:46.65-05,36.551,-113.518,3.1,usp00092jp,2014-11-06 20:07:00.743-05,Arizona,earthquake,0101000020AD100000FDD478E926615CC04A0C022B87464240,Arizona
1998-11-08 00:24:18.21-05,36.216,-112.47,3.3,usp0008xt7,2014-11-06 20:06:24.851-05,Arizona,earthquake,0101000020AD100000AE47E17A141E5CC0CFF753E3A51B4240,Arizona
1998-11-01 03:34:08.38-05,36.326,-112.418,3,usp0008xd9,2014-11-06 20:06:20.622-05,Arizona,earthquake,0101000020AD100000976E1283C01A5CC07D3F355EBA294240,Arizona
1998-10-18 07:13:10.65-04,36.033,-111.091,3.4,usp0008wps,2014-11-06 20:06:15.971-05,Arizona,earthquake,0101000020AD100000E8FBA9F1D2C55BC04E62105839044240,Arizona
1998-08-22 23:20:28.78-04,36.281,-113.984,3.3,usp0008tqd,2014-11-06 20:05:52.262-05,Arizona,earthquake,0101000020AD100000E5D022DBF97E5CC08716D9CEF7234240,Arizona
1998-01-06 08:36:46.63-05,34.916,-110.495,3.9,usp0008due,2014-11-06 20:04:17.68-05,Arizona,earthquake,0101000020AD10000048E17A14AE9F5BC06891ED7C3F754140,Arizona
1997-03-31 15:46:09.91-05,35.503,-112.036,3.3,usp0007zs1,2014-11-06 20:02:24.569-05,Arizona,earthquake,0101000020AD100000FCA9F1D24D025CC0AAF1D24D62C04140,Arizona
1996-10-22 04:15:02.36-04,35.876,-114.644,3.7,usp0007rs0,2014-11-06 20:01:24.397-05,Arizona,earthquake,0101000020AD100000EFA7C64B37A95CC0E3A59BC420F04140,Arizona
1988-05-22 19:22:44.79-04,36.941,-113.097,3,usp0003g8g,2014-11-06 19:42:11.14-05,Arizona,earthquake,0101000020AD10000092ED7C3F35465CC09CC420B072784240,Arizona
1996-01-31 22:59:56.24-05,35.919,-114.679,3.4,usp0007c2j,2014-11-06 19:59:45.414-05,Arizona,earthquake,0101000020AD100000FA7E6ABC74AB5CC01383C0CAA1F54140,Arizona
1995-04-17 08:23:46.2-04,35.964,-112.223,3.7,usp0006vtb,2014-11-06 19:57:43.042-05,Arizona,earthquake,0101000020AD10000083C0CAA1450E5CC008AC1C5A64FB4140,Arizona
1995-03-07 22:33:19.36-05,36.602,-113.418,3.1,usp0006tx5,2014-11-06 19:57:29.008-05,Arizona,earthquake,0101000020AD100000976E1283C05A5CC0931804560E4D4240,Arizona
1994-11-27 12:36:14.29-05,36.324,-113.377,3,usp0006pas,2014-11-06 19:56:50.916-05,Arizona,earthquake,0101000020AD100000E4A59BC420585CC0B6F3FDD478294240,Arizona
1994-11-27 11:10:53.46-05,36.332,-113.597,3.5,usp0006paj,2014-11-06 19:56:50.89-05,Arizona,earthquake,0101000020AD10000092ED7C3F35665CC0D122DBF97E2A4240,Arizona
1994-11-27 06:30:00.54-05,36.304,-113.557,3.4,usp0006pa6,2014-11-06 19:56:50.868-05,Arizona,earthquake,0101000020AD100000CFF753E3A5635CC0F4FDD478E9264240,Arizona
1994-10-29 22:27:52.19-04,36.081,-114.119,3.6,usp0006mwd,2014-11-06 19:56:34.477-05,Arizona,earthquake,0101000020AD100000560E2DB29D875CC0ED7C3F355E0A4240,Nevada
1994-09-29 11:21:24.58-04,35.464,-111.992,3,usp0006k63,2014-11-06 19:56:21.549-05,Arizona,earthquake,0101000020AD100000736891ED7CFF5BC008AC1C5A64BB4140,Arizona
1994-04-01 17:17:33.86-05,34.936,-112.707,3.3,usp0006agf,2014-11-06 19:55:14.428-05,Arizona,earthquake,0101000020AD1000006991ED7C3F2D5CC02B8716D9CE774140,Arizona
1993-06-21 08:36:07.84-04,35.983,-112.297,3.5,usp0005uyd,2014-11-06 19:53:17.808-05,Arizona,earthquake,0101000020AD1000005FBA490C02135CC0E8FBA9F1D2FD4140,Arizona
1993-05-12 07:24:04.1-04,36.203,-114.013,3.5,usp0005smy,2014-11-06 19:52:59.82-05,Arizona,earthquake,0101000020AD10000045B6F3FDD4805CC0448B6CE7FB194240,Arizona
1993-05-07 15:34:43.91-04,35.625,-112.173,3.8,usp0005scm,2014-11-06 19:52:58.817-05,Arizona,earthquake,0101000020AD1000004F8D976E120B5CC00000000000D04140,Arizona
1993-04-29 21:08:13.66-04,35.617,-112.142,3.6,usp0005ryw,2014-11-06 19:52:52.968-05,Arizona,earthquake,0101000020AD1000000D022B8716095CC0E5D022DBF9CE4140,Arizona
1993-04-29 15:26:36.47-04,35.587,-112.14,3.3,usp0005ryn,2014-11-06 19:52:52.956-05,Arizona,earthquake,0101000020AD100000295C8FC2F5085CC04160E5D022CB4140,Arizona
1993-04-29 08:21:00.81-04,35.611,-112.112,5.3,usp0005ry3,2015-02-11 12:16:10-05,Arizona,earthquake,0101000020AD100000BB490C022B075CC091ED7C3F35CE4140,Arizona
1993-04-25 09:29:50.36-04,35.624,-112.147,5,usp0005rrq,2014-11-06 19:52:52.154-05,Arizona,earthquake,0101000020AD100000C520B07268095CC01D5A643BDFCF4140,Arizona
1993-02-04 06:18:18.06-05,35.964,-112.225,3.6,usp0005mkr,2014-11-06 19:52:21.077-05,Arizona,earthquake,0101000020AD10000066666666660E5CC008AC1C5A64FB4140,Arizona
1992-12-04 18:15:54.73-05,36.444,-114.021,3.4,usp0005htx,2014-11-06 19:51:59.867-05,Arizona,earthquake,0101000020AD100000D34D621058815CC046B6F3FDD4384240,Arizona
1992-08-01 05:03:12.09-04,36.017,-112.301,3.2,usp0005btn,2014-11-06 19:51:10.612-05,Arizona,earthquake,0101000020AD1000002506819543135CC01804560E2D024240,Arizona
1992-07-05 18:17:29.97-04,35.982,-112.219,4,usp0005ab4,2014-11-06 19:51:00.867-05,Arizona,earthquake,0101000020AD100000BC749318040E5CC004560E2DB2FD4140,Arizona
1992-07-05 14:43:52.92-04,35.969,-112.246,3,usp0005aay,2014-11-06 19:51:00.831-05,Arizona,earthquake,0101000020AD1000003AB4C876BE0F5CC079E9263108FC4140,Arizona
2011-03-18 19:54:45.64-04,34.837,-112.093,3.8,usp000hxud,2014-11-06 20:44:13.998-05,Arizona,earthquake,0101000020AD100000CAA145B6F3055CC04160E5D0226B4140,Arizona
2011-01-23 12:16:47.19-05,34.836,-112.087,3.6,usp000htj3,2014-11-06 20:43:28.857-05,Arizona,earthquake,0101000020AD10000021B0726891055CC05EBA490C026B4140,Arizona
2003-03-25 21:11:35-05,36.82,-112.96,3,usp000btgr,2014-11-06 20:18:08.205-05,Arizona,earthquake,0101000020AD1000003D0AD7A3703D5CC0295C8FC2F5684240,Arizona
1988-09-08 03:22:05.68-04,35.986,-112.28,3.1,usp0003ksr,2014-11-06 19:42:48.242-05,Arizona,earthquake,0101000020AD10000052B81E85EB115CC091ED7C3F35FE4140,Arizona
1982-11-19 20:57:34.67-05,36.027,-112.006,3,usp0001r0k,2014-11-06 19:32:13.007-05,Arizona,earthquake,0101000020AD100000AAF1D24D62005CC0FA7E6ABC74034240,Arizona
1992-04-07 00:39:09.19-04,35.447,-113.226,3.4,usp00055eq,2014-11-06 19:50:25.519-05,Arizona,earthquake,0101000020AD1000005839B4C8764E5CC0EFA7C64B37B94140,Arizona
1992-03-14 05:13:31.64-05,35.96,-112.355,3.7,usp0005480,2014-11-06 19:50:15.876-05,Arizona,earthquake,0101000020AD1000001F85EB51B8165CC07B14AE47E1FA4140,Arizona
1992-03-14 05:12:05.07-05,35.994,-112.282,3.7,usp000547z,2014-11-06 19:50:15.872-05,Arizona,earthquake,0101000020AD100000365EBA490C125CC0AC1C5A643BFF4140,Arizona
1992-03-13 11:19:46.38-05,35.988,-112.286,3.3,usp0005473,2014-11-06 19:50:15.662-05,Arizona,earthquake,0101000020AD100000FCA9F1D24D125CC05839B4C876FE4140,Arizona
1992-02-24 17:15:20.79-05,35.953,-112.221,3,usp00053f7,2014-11-06 19:50:08.093-05,Arizona,earthquake,0101000020AD100000A01A2FDD240E5CC0448B6CE7FBF94140,Arizona
1991-11-13 21:37:27.03-05,34.644,-112.36,3.5,usp0004z48,2014-11-06 19:49:34.65-05,Arizona,earthquake,0101000020AD100000D7A3703D0A175CC0DF4F8D976E524140,Arizona
1991-04-26 13:08:20.64-04,36.627,-112.345,3.3,usp0004qv6,2014-11-06 19:48:27.445-05,Arizona,earthquake,0101000020AD100000AE47E17A14165CC0C64B378941504240,Arizona
1994-11-27 12:36:14.29-05,36.324,-113.377,3,usp0006pas,2014-11-06 19:56:50.916-05,Arizona,earthquake,0101000020AD100000E4A59BC420585CC0B6F3FDD478294240,Arizona
1994-11-27 11:10:53.46-05,36.332,-113.597,3.5,usp0006paj,2014-11-06 19:56:50.89-05,Arizona,earthquake,0101000020AD10000092ED7C3F35665CC0D122DBF97E2A4240,Arizona
1994-11-27 06:30:00.54-05,36.304,-113.557,3.4,usp0006pa6,2014-11-06 19:56:50.868-05,Arizona,earthquake,0101000020AD100000CFF753E3A5635CC0F4FDD478E9264240,Arizona
1994-10-29 22:27:52.19-04,36.081,-114.119,3.6,usp0006mwd,2014-11-06 19:56:34.477-05,Arizona,earthquake,0101000020AD100000560E2DB29D875CC0ED7C3F355E0A4240,Nevada
1994-09-29 11:21:24.58-04,35.464,-111.992,3,usp0006k63,2014-11-06 19:56:21.549-05,Arizona,earthquake,0101000020AD100000736891ED7CFF5BC008AC1C5A64BB4140,Arizona
1994-04-01 17:17:33.86-05,34.936,-112.707,3.3,usp0006agf,2014-11-06 19:55:14.428-05,Arizona,earthquake,0101000020AD1000006991ED7C3F2D5CC02B8716D9CE774140,Arizona
1993-06-21 08:36:07.84-04,35.983,-112.297,3.5,usp0005uyd,2014-11-06 19:53:17.808-05,Arizona,earthquake,0101000020AD1000005FBA490C02135CC0E8FBA9F1D2FD4140,Arizona
1993-05-17 09:50:57.94-04,35.622,-112.197,3,usp0005sxy,2014-11-06 19:53:01.25-05,Arizona,earthquake,0101000020AD100000F853E3A59B0C5CC0560E2DB29DCF4140,Arizona
1993-05-12 07:24:04.1-04,36.203,-114.013,3.5,usp0005smy,2014-11-06 19:52:59.82-05,Arizona,earthquake,0101000020AD10000045B6F3FDD4805CC0448B6CE7FB194240,Arizona
1993-05-07 15:34:43.91-04,35.625,-112.173,3.8,usp0005scm,2014-11-06 19:52:58.817-05,Arizona,earthquake,0101000020AD1000004F8D976E120B5CC00000000000D04140,Arizona
1993-04-29 21:08:13.66-04,35.617,-112.142,3.6,usp0005ryw,2014-11-06 19:52:52.968-05,Arizona,earthquake,0101000020AD1000000D022B8716095CC0E5D022DBF9CE4140,Arizona
1993-04-29 15:26:36.47-04,35.587,-112.14,3.3,usp0005ryn,2014-11-06 19:52:52.956-05,Arizona,earthquake,0101000020AD100000295C8FC2F5085CC04160E5D022CB4140,Arizona
1993-04-29 08:21:00.81-04,35.611,-112.112,5.3,usp0005ry3,2015-02-11 12:16:10-05,Arizona,earthquake,0101000020AD100000BB490C022B075CC091ED7C3F35CE4140,Arizona
1993-04-25 09:29:50.36-04,35.624,-112.147,5,usp0005rrq,2014-11-06 19:52:52.154-05,Arizona,earthquake,0101000020AD100000C520B07268095CC01D5A643BDFCF4140,Arizona
1993-02-04 06:18:18.06-05,35.964,-112.225,3.6,usp0005mkr,2014-11-06 19:52:21.077-05,Arizona,earthquake,0101000020AD10000066666666660E5CC008AC1C5A64FB4140,Arizona
1992-12-04 18:15:54.73-05,36.444,-114.021,3.4,usp0005htx,2014-11-06 19:51:59.867-05,Arizona,earthquake,0101000020AD100000D34D621058815CC046B6F3FDD4384240,Arizona
1992-08-01 05:03:12.09-04,36.017,-112.301,3.2,usp0005btn,2014-11-06 19:51:10.612-05,Arizona,earthquake,0101000020AD1000002506819543135CC01804560E2D024240,Arizona
1992-07-05 18:17:29.97-04,35.982,-112.219,4,usp0005ab4,2014-11-06 19:51:00.867-05,Arizona,earthquake,0101000020AD100000BC749318040E5CC004560E2DB2FD4140,Arizona
1992-07-05 14:43:52.92-04,35.969,-112.246,3,usp0005aay,2014-11-06 19:51:00.831-05,Arizona,earthquake,0101000020AD1000003AB4C876BE0F5CC079E9263108FC4140,Arizona
1992-04-07 00:39:09.19-04,35.447,-113.226,3.4,usp00055eq,2014-11-06 19:50:25.519-05,Arizona,earthquake,0101000020AD1000005839B4C8764E5CC0EFA7C64B37B94140,Arizona
1992-03-14 05:13:31.64-05,35.96,-112.355,3.7,usp0005480,2014-11-06 19:50:15.876-05,Arizona,earthquake,0101000020AD1000001F85EB51B8165CC07B14AE47E1FA4140,Arizona
1992-03-14 05:12:05.07-05,35.994,-112.282,3.7,usp000547z,2014-11-06 19:50:15.872-05,Arizona,earthquake,0101000020AD100000365EBA490C125CC0AC1C5A643BFF4140,Arizona
1992-03-13 11:19:46.38-05,35.988,-112.286,3.3,usp0005473,2014-11-06 19:50:15.662-05,Arizona,earthquake,0101000020AD100000FCA9F1D24D125CC05839B4C876FE4140,Arizona
1992-02-24 17:15:20.79-05,35.953,-112.221,3,usp00053f7,2014-11-06 19:50:08.093-05,Arizona,earthquake,0101000020AD100000A01A2FDD240E5CC0448B6CE7FBF94140,Arizona
1991-11-13 21:37:27.03-05,34.644,-112.36,3.5,usp0004z48,2014-11-06 19:49:34.65-05,Arizona,earthquake,0101000020AD100000D7A3703D0A175CC0DF4F8D976E524140,Arizona
1991-04-26 13:08:20.64-04,36.627,-112.345,3.3,usp0004qv6,2014-11-06 19:48:27.445-05,Arizona,earthquake,0101000020AD100000AE47E17A14165CC0C64B378941504240,Arizona
1989-09-19 09:46:00.79-04,36.663,-112.407,3.7,usp0003zsg,2014-11-06 19:44:53.281-05,Arizona,earthquake,0101000020AD100000365EBA490C1A5CC0BF9F1A2FDD544240,Arizona
1989-07-17 20:10:22.25-04,34.038,-110.946,3,usp0003xdk,2014-11-06 19:44:33.443-05,Arizona,earthquake,0101000020AD100000068195438BBC5BC0BF9F1A2FDD044140,Arizona
1989-04-18 10:45:47.66-04,34.669,-110.925,3.5,usp0003u3c,2014-11-06 19:44:00.587-05,Arizona,earthquake,0101000020AD1000003333333333BB5BC01383C0CAA1554140,Arizona
1989-03-12 06:30:18.69-05,36.994,-112.881,3.1,usp0003svc,2014-11-06 19:43:48.756-05,Arizona,earthquake,0101000020AD100000AAF1D24D62385CC0AC1C5A643B7F4240,Arizona
1989-03-05 09:17:56.08-05,35.967,-112.279,3.9,usp0003smc,2014-11-06 19:43:46.489-05,Arizona,earthquake,0101000020AD10000060E5D022DB115CC0B29DEFA7C6FB4140,Arizona
1989-03-05 00:40:30.84-05,35.952,-112.257,4,usp0003sky,2014-11-06 19:43:46.384-05,Arizona,earthquake,0101000020AD1000009CC420B072105CC060E5D022DBF94140,Arizona
1989-02-05 21:51:12.6-05,32.49,-114.63,3.2,usp0003rkd,2014-11-06 19:43:34.023-05,Arizona,earthquake,0101000020AD100000B81E85EB51A85CC01F85EB51B83E4040,Arizona
1989-02-04 12:26:58.19-05,36.835,-113,3.2,usp0003rhs,2014-11-06 19:43:33.339-05,Arizona,earthquake,0101000020AD1000000000000000405CC07B14AE47E16A4240,Arizona
1988-12-29 18:18:57.59-05,36.902,-112.943,3.3,usp0003qa9,2014-11-06 19:43:19.609-05,Arizona,earthquake,0101000020AD1000003108AC1C5A3C5CC0FA7E6ABC74734240,Arizona
1988-09-08 01:17:38.84-04,35.994,-112.272,3.1,usp0003ksk,2014-11-06 19:42:48.22-05,Arizona,earthquake,0101000020AD100000C520B07268115CC0AC1C5A643BFF4140,Arizona
1988-09-06 09:43:58.39-04,35.992,-112.278,3,usp0003kqp,2014-11-06 19:42:47.569-05,Arizona,earthquake,0101000020AD1000006E1283C0CA115CC0E5D022DBF9FE4140,Arizona
1988-08-21 23:21:50.18-04,36.999,-113.904,3.5,usp0003k8g,2014-11-06 19:42:41.879-05,Arizona,earthquake,0101000020AD10000060E5D022DB795CC01D5A643BDF7F4240,Utah
1988-07-15 00:38:09.59-04,36.374,-110.448,3.3,usp0003hvx,2014-11-06 19:42:30.798-05,Arizona,earthquake,0101000020AD100000E9263108AC9C5BC01D5A643BDF2F4240,Arizona
1987-09-20 11:24:33.02-04,34.853,-113.732,3,usp00038jc,2014-11-06 19:40:57.472-05,Arizona,earthquake,0101000020AD100000032B8716D96E5CC077BE9F1A2F6D4140,Arizona
1986-04-05 18:00:02.9-05,32.39,-113.8,3.1,usp0002spr,2014-11-06 19:38:11.542-05,Arizona,earthquake,0101000020AD1000003333333333735CC052B81E85EB314040,Arizona
1986-01-19 19:35:00.1-05,32.55,-114.1,3.1,usp0002q7r,2014-11-06 19:37:48.13-05,Arizona,earthquake,0101000020AD1000006666666666865CC06666666666464040,Arizona
1985-11-16 12:06:48.31-05,36.088,-114.653,3.1,usp0002mun,2014-11-06 19:37:28.96-05,Arizona,earthquake,0101000020AD1000006E1283C0CAA95CC025068195430B4240,Arizona
1985-08-12 21:50:46.65-04,35.976,-114.644,3.3,usp0002hnv,2014-11-06 19:37:00.556-05,Arizona,earthquake,0101000020AD100000EFA7C64B37A95CC0B0726891EDFC4140,Arizona
1985-04-14 21:48:00.21-05,35.174,-109.071,3.3,usp0002dtj,2014-11-06 19:36:26.793-05,Arizona,earthquake,0101000020AD100000068195438B445BC083C0CAA145964140,Arizona
1985-03-30 18:34:59.6-05,32.5,-114.03,3.3,usp0002daw,2014-11-06 19:36:21.027-05,Arizona,earthquake,0101000020AD10000052B81E85EB815CC00000000000404040,Arizona
1985-01-30 13:47:16.42-05,34.75,-112.137,3,usp0002bg5,2014-11-06 19:36:04.616-05,Arizona,earthquake,0101000020AD10000054E3A59BC4085CC00000000000604140,Arizona
1984-07-18 14:29:31.82-04,36.216,-111.844,3,usp00025u3,2014-11-06 19:35:11.985-05,Arizona,earthquake,0101000020AD100000BC74931804F65BC0CFF753E3A51B4240,Arizona
1984-07-07 18:14:59-04,32.46,-114.01,3.1,usp00025hm,2014-11-06 19:35:10.064-05,Arizona,earthquake,0101000020AD100000713D0AD7A3805CC07B14AE47E13A4040,Arizona
1983-08-31 08:10:08.74-04,36.135,-112.037,3.3,usp0001y2j,2014-11-06 19:33:40.703-05,Arizona,earthquake,0101000020AD100000EE7C3F355E025CC0E17A14AE47114240,Arizona
1983-02-23 11:10:20.87-05,35.973,-114.711,3.9,usp0001t95,2014-11-06 19:32:43.368-05,Arizona,earthquake,0101000020AD1000002FDD240681AD5CC0068195438BFC4140,Arizona
1983-02-16 08:26:05.74-05,36.04,-114.722,3,usp0001t2w,2014-11-06 19:32:41.97-05,Arizona,earthquake,0101000020AD10000092ED7C3F35AE5CC085EB51B81E054240,Nevada
1982-11-01 23:14:21.8-05,36.033,-114.375,3.3,usp0001qnu,2014-11-06 19:32:07.789-05,Arizona,earthquake,0101000020AD1000000000000000985CC04E62105839044240,Arizona
1981-03-16 06:12:45.7-05,32.567,-114.683,3.1,usp0001cqw,2014-11-06 19:29:04.419-05,Arizona,earthquake,0101000020AD100000C0CAA145B6AB5CC07F6ABC7493484040,Arizona
1981-01-12 08:59:13.2-05,35.658,-113.469,3.5,usp0001bpk,2014-11-06 18:24:28.629-05,Arizona,earthquake,0101000020AD100000BC749318045E5CC04E62105839D44140,Arizona
1980-06-01 08:40:27.5-04,35.391,-111.986,3.6,usp00017wa,2014-11-06 18:24:22.816-05,Arizona,earthquake,0101000020AD100000C976BE9F1AFF5BC0355EBA490CB24140,Arizona
1979-08-05 19:10:15.9-04,36.796,-113.984,3.7,usp0001286,2014-11-06 18:22:04.551-05,Arizona,earthquake,0101000020AD100000E5D022DBF97E5CC0D9CEF753E3654240,Arizona
1976-05-04 10:06:34.8-04,34.702,-112.535,3,usp0000g51,2014-11-06 18:21:35.003-05,Arizona,earthquake,0101000020AD1000000AD7A3703D225CC060E5D022DB594140,Arizona
1976-02-09 03:07:22-05,34.614,-112.53,4.6,usp0000ezq,2014-11-06 18:21:34.018-05,Arizona,earthquake,0101000020AD10000052B81E85EB215CC03CDF4F8D974E4140,Arizona
1976-02-04 00:04:58.1-05,34.655,-112.5,4.9,usp0000eww,2015-02-03 12:31:48.603-05,Arizona,earthquake,0101000020AD1000000000000000205CC0A4703D0AD7534140,Arizona
1973-12-26 06:18:16.6-05,36.081,-114.639,3.1,usp00004nq,2014-11-06 18:21:21.992-05,Arizona,earthquake,0101000020AD10000037894160E5A85CC0ED7C3F355E0A4240,Arizona
1973-02-09 17:38:37-05,36.43,-110.425,3.2,usp00000fr,2014-11-06 18:21:08.862-05,Arizona,earthquake,0101000020AD10000033333333339B5BC0D7A3703D0A374240,Arizona
2010-03-30 20:42:19-04,44.672,-68.752,3,usp000ha5h,2015-01-28 16:43:35.797-05,Maine,earthquake,0101000020AD100000E3A59BC4203051C0BC74931804564640,Maine
2013-06-21 10:14:27.55-04,44.52,-69.75,3,usc000hx15,2015-01-28 06:46:14.434-05,"2km W of Sidney, Maine",earthquake,0101000020AD10000000000000007051C0C3F5285C8F424640,Maine
2012-10-16 23:12:23.78-04,43.6,-70.65,4,usp000ju2e,2014-11-06 20:49:06.278-05,Maine,earthquake,0101000020AD1000009A99999999A951C0CDCCCCCCCCCC4540,Maine
2006-07-14 09:34:49.34-04,46.925,-68.681,3.5,usp000enk7,2014-11-06 20:29:38.727-05,Maine,earthquake,0101000020AD100000DD240681952B51C06666666666764740,Maine
2005-09-25 03:08:57.97-04,45.016,-67.202,3.4,usp000e05y,2014-11-06 20:27:09.159-05,Maine,earthquake,0101000020AD100000B0726891EDCC50C0365EBA490C824640,Maine
2001-10-25 00:24:29.8-04,45.2,-68.67,3.3,usp000arkr,2014-11-06 20:14:02.875-05,Maine,earthquake,0101000020AD1000007B14AE47E12A51C09A99999999994640,Maine
2000-09-07 10:07:40.78-04,44.355,-69.382,3.2,usp0009zuk,2014-11-06 20:11:03.251-05,Maine,earthquake,0101000020AD1000009CC420B0725851C03D0AD7A3702D4640,Maine
2000-01-17 08:16:20-05,44.57,-70.44,3.6,usp0009m8u,2014-11-06 20:09:20.107-05,Maine,earthquake,0101000020AD1000005C8FC2F5289C51C0295C8FC2F5484640,Maine
2000-01-03 21:05:50-05,44.31,-70.17,3.5,usp0009kqf,2014-11-06 20:09:16.936-05,Maine,earthquake,0101000020AD1000007B14AE47E18A51C048E17A14AE274640,Maine
1999-12-25 00:21:41-05,44.94,-69.37,3,usp0009k8m,2014-11-06 20:09:11.195-05,Maine,earthquake,0101000020AD10000048E17A14AE5751C0B81E85EB51784640,Maine
1999-02-26 03:38:43-05,44.48,-69.52,3.8,usp00093fc,2014-11-06 20:07:05.15-05,Maine,earthquake,0101000020AD100000E17A14AE476151C03D0AD7A3703D4640,Maine
1994-11-20 19:33:34-05,44.233,-70.6,3,usp0006nz6,2014-11-06 19:56:49.418-05,Maine,earthquake,0101000020AD1000006666666666A651C0E8FBA9F1D21D4640,Maine
1994-09-16 07:44:06.86-04,45.3,-68.2,3.3,usp0006jhu,2014-11-06 19:56:17.92-05,Maine,earthquake,0101000020AD100000CDCCCCCCCC0C51C06666666666A64640,Maine
1994-09-16 07:40:11.9-04,45.3,-68.2,3.3,usp0006jht,2014-11-06 19:56:17.919-05,Maine,earthquake,0101000020AD100000CDCCCCCCCC0C51C06666666666A64640,Maine
1994-09-16 07:01:54.78-04,45.3,-68.2,3.6,usp0006jhn,2014-11-06 19:56:17.909-05,Maine,earthquake,0101000020AD100000CDCCCCCCCC0C51C06666666666A64640,Maine
1994-09-16 04:22:42.51-04,45.306,-68.223,3.6,usp0006jhg,2014-11-06 19:56:17.595-05,Maine,earthquake,0101000020AD10000083C0CAA1450E51C0BB490C022BA74640,Maine
2006-09-22 10:39:21.43-04,44.349,-68.187,3.4,usp000etjv,2014-11-06 20:30:15.804-05,Maine,earthquake,0101000020AD1000008716D9CEF70B51C0E9263108AC2C4640,Maine
1990-03-30 01:54:09-05,47.28,-68.23,3.5,usp000477t,2014-11-06 19:46:01.033-05,"Quebec-New Brunswick border region, Canada",earthquake,0101000020AD1000001F85EB51B80E51C0A4703D0AD7A34740,Maine
1994-11-20 19:33:34-05,44.233,-70.6,3,usp0006nz6,2014-11-06 19:56:49.418-05,Maine,earthquake,0101000020AD1000006666666666A651C0E8FBA9F1D21D4640,Maine
1994-09-16 07:44:06.86-04,45.3,-68.2,3.3,usp0006jhu,2014-11-06 19:56:17.92-05,Maine,earthquake,0101000020AD100000CDCCCCCCCC0C51C06666666666A64640,Maine
1994-09-16 07:40:11.9-04,45.3,-68.2,3.3,usp0006jht,2014-11-06 19:56:17.919-05,Maine,earthquake,0101000020AD100000CDCCCCCCCC0C51C06666666666A64640,Maine
1994-09-16 07:01:54.78-04,45.3,-68.2,3.6,usp0006jhn,2014-11-06 19:56:17.909-05,Maine,earthquake,0101000020AD100000CDCCCCCCCC0C51C06666666666A64640,Maine
1994-09-16 04:22:42.51-04,45.306,-68.223,3.6,usp0006jhg,2014-11-06 19:56:17.595-05,Maine,earthquake,0101000020AD10000083C0CAA1450E51C0BB490C022BA74640,Maine
1990-03-30 01:54:09-05,47.28,-68.23,3.5,usp000477t,2014-11-06 19:46:01.033-05,"Quebec-New Brunswick border region, Canada",earthquake,0101000020AD1000001F85EB51B80E51C0A4703D0AD7A34740,Maine
1988-12-28 06:28:44.42-05,44.514,-69.342,3.5,usp0003q8z,2014-11-06 19:43:19.466-05,Maine,earthquake,0101000020AD100000D9CEF753E35551C06E1283C0CA414640,Maine
